,date,fund_code,fund_value_tile,fund_size_tile,fund_m1ret,fund_m2ret,fund_m3ret,fund_m4ret,fund_m5ret,fund_m6ret,fund_aum,Beta,BookToPrice,EarningsYield,Growth,Leverage,Liquidity,Momentum,NonlinearSize,ResidualVolatility,Size,fund_cat_1m,fund_cat_3m,fund_cat_6m,macro_term_spreads_5Y1Y,macro_term_spreads_10Y3M,macro_default_spreads,macro_short_yields_nominal,macro_long_ yields_nominal,macro_short_yields_real,macro_long_ yields_real,fund_inflow,fund_inflow_shift,消费_当期占比,稳定_当期占比,金融_当期占比,周期_当期占比,成长_当期占比,周期_过去1年平均占比,成长_过去1年平均占比,消费_过去1年平均占比,稳定_过去1年平均占比,金融_过去1年平均占比,周期_历史以来平均占比,成长_历史以来平均占比,消费_历史以来平均占比,稳定_历史以来平均占比,金融_历史以来平均占比,stock_code,fund_stock_mv,fund_stock_sh,fund_stock_mv_lag1,fund_stock_sh_lag1,fund_stock_mv_lag2,fund_stock_sh_lag2,fund_stock_mv_lag3,fund_stock_sh_lag3,fund_stock_mv_lag4,fund_stock_sh_lag4,fund_stock_mv_lag5,fund_stock_sh_lag5,fund_stock_mv_lag6,fund_stock_sh_lag6,id,同类持有该股票的总市值(亿元),同类持有该股票的平均比例,同类增持比例,同类维持持仓比例,同类减持比例,增减持-绝对变化,增减持-相对变化
23,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,600270.SH,150407840.0,9199256.0,184334620.0,15259489.0,45854520.0,4499953.0,0.0,0.0,7090000.0,1000000.0,25660686.0,3604029.0,0.0,0.0,5.0,1.504078356,0.0149904931886586,0.0,0.5,0.5,-0.027375827,-0.91310626
24,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,002326.SZ,142160560.0,7324089.0,111077020.0,7454834.0,53746012.0,4380278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.5962882991000003,0.00817698689380214,0.0,1.0,0.0,0.003115857,0.10995698
25,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,300248.SZ,141054700.0,4244800.0,17437994.0,999885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.42586607,0.014956288300057635,0.6666666666666666,0.3333333333333333,0.0,0.00027085468,0.009633303
26,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,600373.SH,74591880.0,5599991.0,55999870.0,3999991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.9057588012000001,0.00249136727136266,0.1,0.6,0.3,-0.014868495,-1.0
27,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,000024.SZ,137225760.0,5199915.0,0.0,0.0,0.0,0.0,0.0,0.0,1493543.5,49968.0,98234850.0,4004682.0,0.0,0.0,8.0,6.649403851999999,0.0310018697842208,0.7037037037037037,0.25925925925925924,0.037037037037037035,-0.027353385,-1.0
28,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,600978.SH,105331720.0,17496964.0,52653004.0,10789550.0,103140000.0,18000000.0,115189580.0,26239084.0,206025200.0,41875040.0,198068940.0,41875040.0,0.0,0.0,10.0,1.1737172328,0.00618572180218004,0.2,0.6,0.2,0.016206574,0.7718921
29,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,600240.SH,101555180.0,10165684.0,69879624.0,14319595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3729761.2,499968.0,11.0,1.0155518316,0.005060781159970875,0.0,0.5,0.5,-0.020243125,-1.0
30,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,600887.SH,95648300.0,3340842.0,246137140.0,7431677.0,378309470.0,9680386.0,279968130.0,8950388.0,189774060.0,8633943.0,275439140.0,13383826.0,231679580.0,11340166.0,12.0,3.5044614485999994,0.01724823716547993,0.15789473684210525,0.21052631578947367,0.631578947368421,0.018081946,0.9484019
31,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,000503.SZ,90706370.0,2899820.0,19500000.0,1000000.0,54567184.0,2610870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.2033331543999999,0.0108823253949914,0.5,0.5,0.0,-0.011016898,-0.6093209
32,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,600248.SH,84563000.0,10300000.0,71894000.0,10300000.0,23609662.0,2999957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.84563,0.0168560510222851,0.0,1.0,0.0,-0.01685605,-1.0
33,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,002444.SZ,81832936.0,7306512.0,99404740.0,10463656.0,29602600.0,3636683.0,19640412.0,1518980.0,13117733.0,1329051.0,0.0,0.0,0.0,0.0,15.0,1.35320472,0.009275477575178366,0.16666666666666666,0.5,0.3333333333333333,-0.0047047297,-0.28842378
34,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,600576.SH,76599020.0,4687823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.9036817391999998,0.008765998801331634,0.3333333333333333,0.6666666666666666,0.0,-0.015268582,-1.0
35,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,600674.SH,120656870.0,5820399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.4118608049,0.009001422952821506,0.25,0.75,0.0,-0.024050688,-1.0
67,2015-03-31,000001.OF,0.1671098104495807,-0.26880507141314475,0.1705246,0.23333323,0.28777575,0.2921636,0.33243918,0.3454703,7724351124.16,-0.5896504939959648,-0.5346061815180502,-0.6985633647544065,-0.13024406082369722,-0.5798567003635975,0.3097418407264989,0.19139709363511584,-0.02630696331897487,0.14407561645833086,-1.810232788910121,0.352112676056338,0.352112676056338,0.22535211267605634,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-430017109.55173117,-620661548.1856253,0.2423994890982275,0.1073814595287861,0.1407148824348193,0.2081307861541863,0.22634015792412226,0.17890972615367315,0.2973439723595436,0.2702269560116463,0.06883045237959941,0.1175733494961391,0.26709857270772275,0.16276674110596345,0.26398630422328323,0.06681625269746526,0.19897078002764587,600048.SH,236511970.0,21858776.0,89977410.0,18140608.0,0.0,0.0,175483260.0,17707696.0,223199650.0,16411739.0,132727416.0,11704358.0,20000000.0,2000000.0,1.0,6.4869273676,0.026052546009914197,0.5714285714285714,0.2857142857142857,0.14285714285714285,-0.04714407,-0.9999965
68,2015-03-31,020001.OF,0.33427502683740673,-0.30100148532247095,0.17763162,0.24305558,0.33686256,0.335742,0.37492692,0.36200023,1922876621.51,-0.6075574015039937,-0.7666796987675952,-0.5557072256028056,0.22815647038263775,-0.045461891327417334,0.4091913872165965,-0.15313450077513435,0.3452182846979229,0.12662387985441753,-1.4808981338854397,0.39436619718309857,0.5774647887323944,0.2676056338028169,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-316616412.685185,140099714.39906225,0.218451765203019,0.0629746417404762,0.2066452856467998,0.29582250492791484,0.21526126780264265,0.2538630371280881,0.2232004298782962,0.35740659098186117,0.05803968511842782,0.10699265729160723,0.2954203721189579,0.1823225784373722,0.23528845116582672,0.10831587168064587,0.16578682124456806,600030.SH,30861136.0,910358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50266908.0,3979961.0,38839620.0,3999961.0,20.0,2.21999913,0.01861096027207859,0.5238095238095238,0.3333333333333333,0.14285714285714285,-0.017387694,-1.0
69,2015-03-31,020001.OF,0.33427502683740673,-0.30100148532247095,0.17763162,0.24305558,0.33686256,0.335742,0.37492692,0.36200023,1922876621.51,-0.6075574015039937,-0.7666796987675952,-0.5557072256028056,0.22815647038263775,-0.045461891327417334,0.4091913872165965,-0.15313450077513435,0.3452182846979229,0.12662387985441753,-1.4808981338854397,0.39436619718309857,0.5774647887323944,0.2676056338028169,0.002389,0.00381,0.020855000000000002,0.036076000000000004,0.036483,0.031421000000000004,0.031828,-316616412.685185,140099714.39906225,0.218451765203019,0.0629746417404762,0.2066452856467998,0.29582250492791484,0.21526126780264265,0.2538630371280881,0.2232004298782962,0.35740659098186117,0.05803968511842782,0.10699265729160723,0.2954203721189579,0.1823225784373722,0.23528845116582672,0.10831587168064587,0.16578682124456806,600837.SH,29921642.0,1243626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25037114.0,2599908.0,0.0,0.0,21.0,1.8906535668,0.02062740979477888,0.6470588235294118,0.23529411764705882,0.11764705882352941,-0.016858365,-1.0
